Time,Temperature,Pressure,Humidity,Illuminance
1451046000,7.7375822862E+00,1.0163000000E+03,6.6008679706E+01,3.0355965158E+04
1451047200,7.6250638085E+00,1.0162007656E+03,6.5610128179E+01,3.7744958717E+03
1451048400,7.5906869826E+00,1.0162989546E+03,6.9289398798E+01,2.5147069335E+03
1451049600,7.5156059549E+00,1.0162000000E+03,7.2888942120E+01,1.6116933319E+03
1451050800,7.3315351945E+00,1.0163000000E+03,7.4102124457E+01,6.8901221237E+02
1451052000,7.0470099713E+00,1.0163969801E+03,7.9666469389E+01,5.4685350645E+02
1451053200,6.9530749329E+00,1.0165981210E+03,8.1392427849E+01,2.3933505664E+02
1451054400,7.0280558719E+00,1.0170929841E+03,8.3671769528E+01,7.0670644493E+01
1451055600,7.0654819713E+00,1.0172992847E+03,8.4394898705E+01,5.1603264300E+00
1451056800,7.1126423676E+00,1.0173000000E+03,8.4083984002E+01,2.0320319967E+00
1451058000,6.8158169523E+00,1.0173000000E+03,8.6887193773E+01,0.0000000000E+00
1451059200,6.7375446722E+00,1.0173000000E+03,8.9000000000E+01,0.0000000000E+00
1451060400,6.7279999450E+00,1.0172986851E+03,9.0705385697E+01,0.0000000000E+00
1451061600,6.6563468934E+00,1.0176977597E+03,9.0293196733E+01,0.0000000000E+00
1451062800,6.5469486190E+00,1.0177000000E+03,9.5148024861E+01,0.0000000000E+00
1451064000,6.3812579263E+00,1.0177000000E+03,9.9897403649E+01,0.0000000000E+00
1451065200,6.3344175284E+00,1.0177993416E+03,9.9900000000E+01,0.0000000000E+00
1451066400,6.3125004885E+00,1.0180000000E+03,9.9900000000E+01,0.0000000000E+00
1451067600,6.3967684380E+00,1.0179000000E+03,9.9900000000E+01,0.0000000000E+00
1451068800,6.3000910428E+00,1.0179993355E+03,9.9900000000E+01,0.0000000000E+00
1451070000,6.3905485531E+00,1.0179027831E+03,9.9900000000E+01,0.0000000000E+00
1451071200,6.5563851543E+00,1.0179988148E+03,9.9900000000E+01,0.0000000000E+00
1451072400,6.3656599923E+00,1.0182000000E+03,9.9900000000E+01,0.0000000000E+00
1451073600,6.4843293709E+00,1.0181000000E+03,9.9900000000E+01,0.0000000000E+00
1451074800,6.5406206659E+00,1.0182985074E+03,9.9900000000E+01,0.0000000000E+00
1451076000,6.5625544102E+00,1.0184010580E+03,9.9900000000E+01,0.0000000000E+00
1451077200,6.6654920861E+00,1.0181010801E+03,9.9900000000E+01,0.0000000000E+00
1451078400,6.6438175032E+00,1.0181000000E+03,9.9900000000E+01,0.0000000000E+00
1451079600,6.5468365069E+00,1.0178000000E+03,9.9900000000E+01,0.0000000000E+00
1451080800,6.6654913167E+00,1.0179987177E+03,9.9900000000E+01,0.0000000000E+00
1451082000,6.7374754817E+00,1.0178000000E+03,9.9900000000E+01,0.0000000000E+00
1451083200,6.6937143179E+00,1.0176992906E+03,9.9900000000E+01,0.0000000000E+00
1451084400,6.8717646262E+00,1.0173011885E+03,9.9900000000E+01,0.0000000000E+00
1451085600,6.7564678514E+00,1.0170031121E+03,9.9900000000E+01,0.0000000000E+00
1451086800,6.4408670867E+00,1.0168000000E+03,9.9900000000E+01,0.0000000000E+00
1451088000,6.0564104181E+00,1.0166011885E+03,9.9900000000E+01,0.0000000000E+00
1451089200,5.3440582978E+00,1.0165011016E+03,9.9900000000E+01,0.0000000000E+00
1451090400,5.1937629090E+00,1.0163014867E+03,9.9900000000E+01,0.0000000000E+00
1451091600,5.1593618223E+00,1.0160000000E+03,9.9900000000E+01,0.0000000000E+00
1451092800,5.0500571507E+00,1.0153031640E+03,9.9900000000E+01,0.0000000000E+00
1451094000,4.8657297046E+00,1.0149046373E+03,9.9900000000E+01,0.0000000000E+00
1451095200,4.6968934762E+00,1.0148030889E+03,9.9900000000E+01,0.0000000000E+00
1451096400,4.6626600201E+00,1.0143023412E+03,9.9900000000E+01,0.0000000000E+00
1451097600,4.5657781684E+00,1.0137046878E+03,9.9900000000E+01,0.0000000000E+00
1451098800,4.2905161182E+00,1.0135010251E+03,9.9900000000E+01,0.0000000000E+00
1451100000,4.2844945906E+00,1.0133006371E+03,9.9900000000E+01,0.0000000000E+00
1451101200,4.1750422644E+00,1.0130000000E+03,9.9900000000E+01,0.0000000000E+00
1451102400,4.0033890267E+00,1.0130993945E+03,9.9900000000E+01,0.0000000000E+00
1451103600,3.8219661073E+00,1.0127023433E+03,9.9900000000E+01,0.0000000000E+00
1451104800,3.7219566327E+00,1.0122967462E+03,9.9900000000E+01,0.0000000000E+00
1451106000,3.3749886843E+00,1.0123014156E+03,9.9900000000E+01,0.0000000000E+00
1451107200,3.2063115922E+00,1.0122993577E+03,9.9900000000E+01,0.0000000000E+00
1451108400,3.0594021224E+00,1.0121013129E+03,9.9900000000E+01,0.0000000000E+00
1451109600,3.0312294870E+00,1.0123992735E+03,9.9900000000E+01,0.0000000000E+00
1451110800,3.1031055043E+00,1.0125000000E+03,9.9900000000E+01,0.0000000000E+00
1451112000,3.1156675623E+00,1.0124006578E+03,9.9900000000E+01,0.0000000000E+00
1451113200,3.1624158085E+00,1.0124006995E+03,9.9900000000E+01,0.0000000000E+00
1451114400,3.1905880372E+00,1.0123988013E+03,9.9900000000E+01,3.9754956400E+00
1451115600,3.2967800904E+00,1.0126993504E+03,9.9900000000E+01,1.5946961200E+01
1451116800,3.5091585669E+00,1.0126014221E+03,9.9900000000E+01,3.1934794265E+01
1451118000,3.7217603366E+00,1.0127988795E+03,9.9900000000E+01,9.1670978808E+01
1451119200,3.7968342422E+00,1.0128978715E+03,9.9900000000E+01,1.1416174375E+02
1451120400,3.7717930469E+00,1.0129993852E+03,9.9900000000E+01,2.8750986893E+02
1451121600,3.7687633221E+00,1.0131006571E+03,9.9900000000E+01,2.8483228292E+02
1451122800,3.8155167144E+00,1.0129000000E+03,9.9900000000E+01,3.4642476301E+02
1451124000,4.1561857010E+00,1.0130000000E+03,9.9900000000E+01,3.3695196570E+02
1451125200,4.1467775528E+00,1.0133961321E+03,9.9900000000E+01,2.1735062608E+02
1451126400,4.2376165328E+00,1.0134000000E+03,9.9900000000E+01,3.3172883379E+02
1451127600,3.9937090654E+00,1.0138968552E+03,9.9900000000E+01,2.9396812338E+02
1451128800,4.0469567061E+00,1.0137007311E+03,9.9900000000E+01,3.7220842215E+02
1451130000,3.9375599169E+00,1.0135000000E+03,9.9900000000E+01,3.3927871786E+02
1451131200,3.9468749403E+00,1.0137992992E+03,9.9900000000E+01,2.7064050583E+02
1451132400,4.0217792468E+00,1.0140968521E+03,9.9900000000E+01,1.3131754513E+02
1451133600,4.0718259359E+00,1.0142981174E+03,9.9900000000E+01,1.0272069951E+02
1451134800,4.0312257324E+00,1.0145007164E+03,9.9900000000E+01,1.0895622220E+02
1451136000,3.9687781375E+00,1.0146000000E+03,9.9900000000E+01,8.1266581760E+01
1451137200,3.9375537097E+00,1.0147980762E+03,9.9900000000E+01,7.3155049560E+01
1451138400,3.9312644936E+00,1.0149976957E+03,9.9900000000E+01,5.8139097070E+01
1451139600,3.8812989406E+00,1.0150984591E+03,9.9900000000E+01,2.9295596522E+01
1451140800,3.8967866363E+00,1.0153976519E+03,9.9900000000E+01,8.1069265400E+00
1451142000,3.9281235674E+00,1.0157944240E+03,9.9900000000E+01,2.0840648450E+00
1451143200,3.9843258464E+00,1.0159992933E+03,9.9900000000E+01,0.0000000000E+00
1451144400,4.0281246538E+00,1.0163971028E+03,9.9900000000E+01,0.0000000000E+00
1451145600,4.0250523324E+00,1.0163985712E+03,9.9900000000E+01,0.0000000000E+00
1451146800,4.0906687973E+00,1.0165976523E+03,9.9900000000E+01,0.0000000000E+00
1451148000,4.2216595982E+00,1.0166989247E+03,9.9900000000E+01,0.0000000000E+00
1451149200,4.2001123928E+00,1.0168000000E+03,9.9900000000E+01,0.0000000000E+00
1451150400,4.2406940489E+00,1.0171978472E+03,9.9900000000E+01,0.0000000000E+00
1451151600,4.1937870902E+00,1.0173972461E+03,9.9900000000E+01,0.0000000000E+00
1451152800,4.1530752172E+00,1.0175993889E+03,9.9900000000E+01,0.0000000000E+00
1451154000,4.1499696578E+00,1.0178978563E+03,9.9900000000E+01,0.0000000000E+00
1451155200,4.1373808579E+00,1.0179992983E+03,9.9900000000E+01,0.0000000000E+00
1451156400,4.0875798381E+00,1.0181992841E+03,9.9900000000E+01,0.0000000000E+00
1451157600,4.0937752421E+00,1.0184000000E+03,9.9900000000E+01,0.0000000000E+00
1451158800,4.0249806585E+00,1.0185984734E+03,9.9900000000E+01,0.0000000000E+00
1451160000,3.9719144889E+00,1.0186989457E+03,9.9900000000E+01,0.0000000000E+00
1451161200,3.9406575048E+00,1.0187000000E+03,9.9900000000E+01,0.0000000000E+00
1451162400,3.9249578944E+00,1.0187000000E+03,9.9900000000E+01,0.0000000000E+00
1451163600,3.9250406843E+00,1.0188978824E+03,9.9900000000E+01,0.0000000000E+00
1451164800,3.9125166542E+00,1.0188021427E+03,9.9900000000E+01,0.0000000000E+00
1451166000,3.8594411408E+00,1.0186989487E+03,9.9900000000E+01,0.0000000000E+00
1451167200,3.8282118067E+00,1.0192000000E+03,9.9900000000E+01,0.0000000000E+00
1451168400,3.7719522758E+00,1.0193000000E+03,9.9900000000E+01,0.0000000000E+00
1451169600,3.2285320879E+00,1.0193980160E+03,9.9900000000E+01,0.0000000000E+00
1451170800,2.7533569305E+00,1.0197000000E+03,9.9900000000E+01,0.0000000000E+00
1451172000,2.2690905687E+00,1.0199000000E+03,9.9900000000E+01,0.0000000000E+00
1451173200,1.5941440612E+00,1.0197993058E+03,9.9900000000E+01,0.0000000000E+00
1451174400,1.2125050231E+00,1.0198936527E+03,9.9900000000E+01,0.0000000000E+00
1451175600,1.1282360928E+00,1.0195993029E+03,9.9900000000E+01,0.0000000000E+00
1451176800,1.0625571428E+00,1.0194010618E+03,9.9900000000E+01,0.0000000000E+00
1451178000,1.1342050047E+00,1.0193000000E+03,9.9900000000E+01,0.0000000000E+00
1451179200,1.2718201405E+00,1.0192980494E+03,9.9900000000E+01,0.0000000000E+00
1451180400,1.4062131221E+00,1.0190000000E+03,9.9900000000E+01,0.0000000000E+00
1451181600,1.6436428575E+00,1.0187032061E+03,9.9900000000E+01,0.0000000000E+00
1451182800,1.9591701732E+00,1.0186032174E+03,9.9900000000E+01,0.0000000000E+00
1451184000,2.2873246452E+00,1.0181094110E+03,9.9900000000E+01,0.0000000000E+00
1451185200,2.6561298274E+00,1.0184000000E+03,9.9900000000E+01,0.0000000000E+00
1451186400,3.0279111705E+00,1.0179074069E+03,9.9900000000E+01,0.0000000000E+00
1451187600,3.2499511501E+00,1.0177010073E+03,9.9900000000E+01,0.0000000000E+00
1451188800,3.3561710601E+00,1.0176000000E+03,9.9900000000E+01,0.0000000000E+00
1451190000,3.4654738831E+00,1.0175985711E+03,9.9900000000E+01,0.0000000000E+00
1451191200,3.6373618745E+00,1.0175011306E+03,9.9900000000E+01,0.0000000000E+00
1451192400,3.8030456590E+00,1.0169032627E+03,9.9900000000E+01,0.0000000000E+00
1451193600,3.9499259712E+00,1.0164031672E+03,9.9900000000E+01,0.0000000000E+00
1451194800,4.0843605606E+00,1.0163984761E+03,9.9900000000E+01,0.0000000000E+00
1451196000,4.1812408823E+00,1.0159000000E+03,9.9900000000E+01,0.0000000000E+00
1451197200,4.3405812886E+00,1.0156032978E+03,9.9900000000E+01,0.0000000000E+00
1451198400,4.5312373955E+00,1.0152032091E+03,9.9900000000E+01,0.0000000000E+00
1451199600,4.7592849483E+00,1.0147037544E+03,9.9900000000E+01,0.0000000000E+00
1451200800,5.0778505765E+00,1.0146012759E+03,9.9900000000E+01,0.0000000000E+00
1451202000,5.4841931899E+00,1.0144012729E+03,9.9900000000E+01,2.9804064500E+00
1451203200,5.7249153840E+00,1.0140019768E+03,9.9900000000E+01,6.9932756150E+00
1451204400,6.0092314553E+00,1.0137013182E+03,9.9900000000E+01,1.9973045293E+01
1451205600,6.3404214712E+00,1.0137000000E+03,9.9900000000E+01,1.7961314750E+01
1451206800,7.0495838976E+00,1.0135014697E+03,9.9900000000E+01,3.4836619072E+01
1451208000,7.7778301860E+00,1.0135014314E+03,9.9900000000E+01,4.2007376402E+01
1451209200,8.1436294536E+00,1.0136000000E+03,9.9900000000E+01,6.8648330550E+01
1451210400,8.2218658132E+00,1.0135014686E+03,9.9900000000E+01,1.2283690954E+02
1451211600,8.3062016141E+00,1.0135011043E+03,9.9900000000E+01,1.1601118204E+02
1451212800,8.4124977850E+00,1.0135000000E+03,9.9900000000E+01,1.1244067863E+02
1451214000,8.5342472704E+00,1.0134010206E+03,9.9900000000E+01,9.3886126643E+01
1451215200,8.6905765433E+00,1.0136000000E+03,9.9900000000E+01,8.9745085920E+01
1451216400,8.8748663777E+00,1.0135000000E+03,9.9900000000E+01,1.4157325458E+02
1451217600,9.1093305224E+00,1.0135000000E+03,9.9900000000E+01,9.1720279925E+01
1451218800,9.1342730729E+00,1.0136000000E+03,9.9900000000E+01,9.9382082645E+01
1451220000,9.0812613678E+00,1.0136000000E+03,9.9900000000E+01,7.1260469767E+01
1451221200,9.0344193127E+00,1.0136989479E+03,9.9900000000E+01,5.2330488262E+01
1451222400,8.9875316456E+00,1.0138000000E+03,9.9900000000E+01,1.2466169267E+02
1451223600,8.9624861571E+00,1.0137988782E+03,9.9900000000E+01,3.0478422780E+02
1451224800,8.8719073179E+00,1.0143956208E+03,9.9900000000E+01,2.0874297897E+02
1451226000,8.5940158732E+00,1.0146993083E+03,9.9900000000E+01,1.3242352220E+02
1451227200,8.5561540541E+00,1.0151985177E+03,9.9900000000E+01,6.6256549040E+01
1451228400,8.3157124104E+00,1.0153985831E+03,9.9900000000E+01,1.1180463958E+01
1451229600,8.1375351862E+00,1.0154993493E+03,9.9900000000E+01,2.0132772567E+00
1451230800,8.1125326080E+00,1.0157993743E+03,9.9900000000E+01,0.0000000000E+00
1451232000,7.8220328194E+00,1.0158018926E+03,9.9900000000E+01,0.0000000000E+00
1451233200,7.7875584073E+00,1.0157977254E+03,9.9900000000E+01,0.0000000000E+00
1451234400,7.6563121684E+00,1.0162923852E+03,9.9900000000E+01,0.0000000000E+00
1451235600,7.5530664209E+00,1.0165948718E+03,9.9900000000E+01,0.0000000000E+00
1451236800,7.4812975242E+00,1.0169980311E+03,9.9900000000E+01,0.0000000000E+00
1451238000,7.3500646272E+00,1.0170000000E+03,9.9900000000E+01,0.0000000000E+00
1451239200,7.3406259280E+00,1.0169000000E+03,9.9900000000E+01,0.0000000000E+00
1451240400,7.4061727261E+00,1.0172970024E+03,9.9900000000E+01,0.0000000000E+00
1451241600,7.3407283046E+00,1.0175978171E+03,9.9900000000E+01,0.0000000000E+00
1451242800,7.2655125962E+00,1.0175000000E+03,9.9900000000E+01,0.0000000000E+00
1451244000,7.3907033083E+00,1.0181967490E+03,9.9900000000E+01,0.0000000000E+00
1451245200,7.3063180402E+00,1.0184977750E+03,9.9900000000E+01,0.0000000000E+00
1451246400,7.2468929045E+00,1.0187000000E+03,9.9900000000E+01,0.0000000000E+00
1451247600,7.2093956643E+00,1.0187987017E+03,9.9900000000E+01,0.0000000000E+00
1451248800,7.1875722343E+00,1.0187945218E+03,9.9900000000E+01,0.0000000000E+00
1451250000,7.0656913912E+00,1.0191978965E+03,9.9900000000E+01,0.0000000000E+00
1451251200,7.1562124868E+00,1.0193000000E+03,9.9900000000E+01,0.0000000000E+00
1451252400,7.1562311479E+00,1.0194000000E+03,9.9900000000E+01,0.0000000000E+00
1451253600,7.0470612591E+00,1.0197989123E+03,9.9900000000E+01,0.0000000000E+00
1451254800,6.9593601101E+00,1.0199987392E+03,9.9900000000E+01,0.0000000000E+00
1451256000,6.9063295506E+00,1.0202986962E+03,9.9900000000E+01,0.0000000000E+00
1451257200,6.8593848524E+00,1.0204010804E+03,9.9900000000E+01,0.0000000000E+00
1451258400,6.7875132411E+00,1.0207000000E+03,9.9900000000E+01,0.0000000000E+00
1451259600,6.6157369872E+00,1.0212966390E+03,9.9900000000E+01,0.0000000000E+00
1451260800,6.6374197370E+00,1.0214984282E+03,9.9900000000E+01,0.0000000000E+00
1451262000,6.6686846189E+00,1.0217988165E+03,9.9900000000E+01,0.0000000000E+00
1451263200,6.6406659660E+00,1.0220979036E+03,9.9900000000E+01,0.0000000000E+00
1451264400,6.4875645820E+00,1.0222989775E+03,9.9900000000E+01,0.0000000000E+00
1451265600,6.4563140962E+00,1.0224000000E+03,9.9900000000E+01,0.0000000000E+00
1451266800,6.3469784701E+00,1.0227978507E+03,9.9900000000E+01,0.0000000000E+00
1451268000,6.3686971818E+00,1.0229987372E+03,9.9900000000E+01,0.0000000000E+00
1451269200,6.3592796146E+00,1.0234981317E+03,9.9900000000E+01,0.0000000000E+00
1451270400,6.2658619662E+00,1.0238977341E+03,9.9900000000E+01,0.0000000000E+00
1451271600,5.5816757078E+00,1.0243965627E+03,9.9900000000E+01,0.0000000000E+00
1451272800,5.0159165019E+00,1.0246000000E+03,9.9900000000E+01,0.0000000000E+00
1451274000,4.7471706915E+00,1.0248000000E+03,9.9900000000E+01,0.0000000000E+00
1451275200,4.3313482114E+00,1.0252964565E+03,9.9900000000E+01,0.0000000000E+00
1451276400,4.0346005509E+00,1.0257977879E+03,9.9900000000E+01,0.0000000000E+00
1451277600,3.5315593424E+00,1.0260977335E+03,9.9900000000E+01,0.0000000000E+00
1451278800,2.9969617112E+00,1.0262967389E+03,9.9900000000E+01,0.0000000000E+00
1451280000,2.6564107438E+00,1.0266000000E+03,9.9900000000E+01,0.0000000000E+00
1451281200,2.3627424422E+00,1.0269980126E+03,9.9900000000E+01,0.0000000000E+00
1451282400,2.0688780525E+00,1.0272985199E+03,9.9900000000E+01,0.0000000000E+00
1451283600,1.7846101504E+00,1.0277973520E+03,9.9900000000E+01,0.0000000000E+00
1451284800,1.5282511507E+00,1.0282978411E+03,9.9900000000E+01,0.0000000000E+00
1451286000,1.5249868932E+00,1.0286984631E+03,9.9900000000E+01,0.0000000000E+00
1451287200,1.5125023284E+00,1.0291993895E+03,9.9900000000E+01,7.9624885800E+00
1451288400,1.3783416214E+00,1.0297978658E+03,9.9900000000E+01,4.0740527400E+01
1451289600,1.3593183820E+00,1.0300978295E+03,9.9900000000E+01,6.7933259540E+01
1451290800,1.4593690754E+00,1.0303000000E+03,9.9900000000E+01,1.7942582748E+02
1451292000,1.5469821384E+00,1.0306989332E+03,9.9900000000E+01,3.4351527506E+02
1451293200,1.5594847455E+00,1.0309986812E+03,9.9900000000E+01,3.7190579528E+02
1451294400,1.5750203040E+00,1.0312000000E+03,9.9900000000E+01,2.7459173013E+02
1451295600,1.6061471096E+00,1.0314000000E+03,9.9900000000E+01,3.0566441464E+02
1451296800,1.5250476277E+00,1.0319978586E+03,9.9900000000E+01,3.0230352607E+02
1451298000,1.4531757292E+00,1.0319000000E+03,9.9900000000E+01,4.9060800576E+02
1451299200,1.5999622988E+00,1.0322974916E+03,9.9900000000E+01,3.8171853880E+02
1451300400,1.8874254657E+00,1.0323984622E+03,9.9900000000E+01,4.1527924378E+02
1451301600,1.8375749202E+00,1.0323000000E+03,9.9900000000E+01,7.8017416183E+02
1451302800,1.8875210765E+00,1.0324977057E+03,9.9900000000E+01,7.2337809891E+03
1451304000,2.0687116152E+00,1.0325019931E+03,9.9900000000E+01,1.5865660476E+04
1451305200,2.2529582013E+00,1.0328993485E+03,9.9900000000E+01,1.4463917020E+03
1451306400,2.3529918088E+00,1.0329981069E+03,9.9900000000E+01,1.9162107827E+03
1451307600,2.7184695552E+00,1.0332985629E+03,9.9900000000E+01,6.8792743524E+02
1451308800,2.9405690897E+00,1.0332010917E+03,9.9900000000E+01,6.3139746344E+02
1451310000,2.9593993820E+00,1.0333986827E+03,9.9900000000E+01,8.9602897115E+02
1451311200,3.1124718686E+00,1.0337941155E+03,9.9900000000E+01,7.9626778740E+02
1451312400,2.9312640124E+00,1.0337992659E+03,9.9900000000E+01,3.8095645782E+02
1451313600,2.8375505729E+00,1.0340989700E+03,9.9900000000E+01,5.0167005947E+01
1451314800,2.7437142876E+00,1.0341993825E+03,9.9900000000E+01,6.1073674667E+00
1451316000,2.7595162515E+00,1.0342993678E+03,9.9900000000E+01,1.2980203333E-02
1451317200,2.5000609755E+00,1.0344989752E+03,9.9900000000E+01,0.0000000000E+00
1451318400,2.3501522290E+00,1.0347969601E+03,9.9900000000E+01,0.0000000000E+00
1451319600,2.2095065089E+00,1.0348010715E+03,9.9900000000E+01,0.0000000000E+00
1451320800,2.0126296132E+00,1.0349000000E+03,9.9900000000E+01,0.0000000000E+00
1451322000,2.0561608201E+00,1.0350006742E+03,9.9900000000E+01,0.0000000000E+00
1451323200,2.0375438853E+00,1.0353000000E+03,9.9900000000E+01,0.0000000000E+00
1451324400,1.9908476759E+00,1.0354000000E+03,9.9900000000E+01,0.0000000000E+00
1451325600,1.9125099810E+00,1.0352993290E+03,9.9900000000E+01,0.0000000000E+00
1451326800,1.7344056831E+00,1.0351985016E+03,9.9900000000E+01,0.0000000000E+00
1451328000,1.7655687665E+00,1.0351993761E+03,9.9900000000E+01,0.0000000000E+00
1451329200,1.7750018447E+00,1.0351000000E+03,9.9900000000E+01,0.0000000000E+00
1451330400,1.8842836419E+00,1.0350021873E+03,9.9900000000E+01,0.0000000000E+00
1451331600,2.0623530300E+00,1.0351984469E+03,9.9900000000E+01,0.0000000000E+00
1451332800,1.9408348276E+00,1.0351000000E+03,9.9900000000E+01,0.0000000000E+00
1451334000,1.7624144315E+00,1.0349039237E+03,9.9900000000E+01,0.0000000000E+00
1451335200,2.0029864764E+00,1.0349000000E+03,9.9900000000E+01,0.0000000000E+00
1451336400,2.2155180913E+00,1.0348000000E+03,9.9900000000E+01,0.0000000000E+00
1451337600,2.3624107434E+00,1.0347000000E+03,9.9900000000E+01,0.0000000000E+00
1451338800,2.5155864584E+00,1.0347989447E+03,9.9900000000E+01,0.0000000000E+00
1451340000,2.6843082751E+00,1.0347969918E+03,9.9900000000E+01,0.0000000000E+00
1451341200,2.8125332974E+00,1.0348993146E+03,9.9900000000E+01,0.0000000000E+00
1451342400,2.8156443168E+00,1.0350000000E+03,9.9900000000E+01,0.0000000000E+00
1451343600,2.8624379367E+00,1.0350992862E+03,9.9900000000E+01,0.0000000000E+00
1451344800,2.9843101291E+00,1.0354000000E+03,9.9900000000E+01,0.0000000000E+00
1451346000,3.0343892392E+00,1.0354011447E+03,9.9900000000E+01,0.0000000000E+00
1451347200,3.0750208510E+00,1.0353000000E+03,9.9900000000E+01,0.0000000000E+00
1451348400,3.0562455060E+00,1.0351010149E+03,9.9900000000E+01,0.0000000000E+00
1451349600,2.9750407560E+00,1.0350988804E+03,9.9900000000E+01,0.0000000000E+00
1451350800,2.9343564185E+00,1.0348023156E+03,9.9900000000E+01,0.0000000000E+00
1451352000,2.9312551761E+00,1.0349988289E+03,9.9900000000E+01,0.0000000000E+00
1451353200,2.8751076685E+00,1.0350967748E+03,9.9900000000E+01,0.0000000000E+00
1451354400,2.7905969762E+00,1.0350990635E+03,9.9900000000E+01,0.0000000000E+00
1451355600,2.7563461659E+00,1.0351000000E+03,9.9900000000E+01,0.0000000000E+00
1451356800,2.7749848358E+00,1.0350006859E+03,9.9900000000E+01,0.0000000000E+00
1451358000,2.7344007647E+00,1.0348013255E+03,9.9900000000E+01,0.0000000000E+00
1451359200,2.6875000000E+00,1.0348000000E+03,9.9900000000E+01,0.0000000000E+00
1451360400,2.6812137128E+00,1.0348993819E+03,9.9900000000E+01,0.0000000000E+00
1451361600,2.6437053041E+00,1.0349006717E+03,9.9900000000E+01,0.0000000000E+00
1451362800,2.5999639347E+00,1.0347020907E+03,9.9900000000E+01,0.0000000000E+00
1451364000,2.6124726782E+00,1.0345010418E+03,9.9900000000E+01,0.0000000000E+00
1451365200,2.6312944185E+00,1.0344000000E+03,9.9900000000E+01,0.0000000000E+00
1451366400,2.5188231429E+00,1.0342007586E+03,9.9900000000E+01,0.0000000000E+00
1451367600,2.4501010161E+00,1.0343993692E+03,9.9900000000E+01,0.0000000000E+00
1451368800,2.3531658177E+00,1.0344000000E+03,9.9900000000E+01,0.0000000000E+00
1451370000,2.2594581010E+00,1.0344015603E+03,9.9900000000E+01,0.0000000000E+00
1451371200,2.1594297342E+00,1.0344000000E+03,9.9900000000E+01,0.0000000000E+00
1451372400,2.0718874050E+00,1.0344007343E+03,9.9900000000E+01,0.0000000000E+00
1451373600,1.9907509077E+00,1.0343989149E+03,9.9900000000E+01,2.9670073000E+00
1451374800,1.9656835819E+00,1.0345989694E+03,9.9900000000E+01,9.9686551900E+00
1451376000,1.9375000000E+00,1.0346000000E+03,9.9900000000E+01,1.6952828180E+01
1451377200,1.9062509852E+00,1.0345010769E+03,9.9900000000E+01,4.6847202833E+01
1451378400,1.8094077375E+00,1.0348944578E+03,9.9900000000E+01,7.3749136745E+01
1451379600,1.8062658977E+00,1.0346029445E+03,9.9900000000E+01,1.0085134792E+02
1451380800,1.8562260282E+00,1.0344021684E+03,9.9900000000E+01,1.2687930672E+02
1451382000,1.9124965529E+00,1.0343010734E+03,9.9900000000E+01,1.3592394589E+02
1451383200,1.9406425712E+00,1.0343985475E+03,9.9900000000E+01,1.8742827534E+02
1451384400,1.9437215451E+00,1.0344000000E+03,9.9900000000E+01,1.4705871617E+02
1451385600,1.9688312721E+00,1.0345989491E+03,9.9900000000E+01,1.5495739753E+02
1451386800,2.0499109024E+00,1.0346000000E+03,9.9900000000E+01,2.2585706665E+02
1451388000,2.1749674242E+00,1.0345014791E+03,9.9900000000E+01,2.0107465473E+02
1451389200,2.2343780462E+00,1.0342015090E+03,9.9900000000E+01,2.1858871957E+02
1451390400,2.2906804250E+00,1.0339011870E+03,9.9900000000E+01,2.2395196566E+02
1451391600,2.3687311135E+00,1.0339000000E+03,9.9900000000E+01,1.9111935920E+02
1451392800,2.3750000000E+00,1.0339000000E+03,9.9900000000E+01,1.6918996709E+02
1451394000,2.3593871427E+00,1.0338972400E+03,9.9900000000E+01,1.2813941040E+02
1451395200,2.3968982201E+00,1.0340000000E+03,9.9900000000E+01,8.9389118633E+01
1451396400,2.3844302695E+00,1.0340010876E+03,9.9900000000E+01,5.8088105653E+01
1451397600,2.3281417184E+00,1.0341000000E+03,9.9900000000E+01,3.6331885703E+01
1451398800,2.2998815548E+00,1.0341014615E+03,9.9900000000E+01,2.4059051467E+01
1451400000,2.2938437450E+00,1.0343000000E+03,9.9900000000E+01,7.1188902267E+00
1451401200,2.3531178630E+00,1.0345000000E+03,9.9900000000E+01,2.0134225633E+00
1451402400,2.3719001759E+00,1.0345993059E+03,9.9900000000E+01,0.0000000000E+00
1451403600,2.3780085527E+00,1.0343013912E+03,9.9900000000E+01,0.0000000000E+00
1451404800,2.3530863414E+00,1.0343982567E+03,9.9900000000E+01,0.0000000000E+00
1451406000,2.3750000000E+00,1.0344011777E+03,9.9900000000E+01,0.0000000000E+00
1451407200,2.3343472049E+00,1.0341013403E+03,9.9900000000E+01,0.0000000000E+00
1451408400,2.3749935495E+00,1.0342980363E+03,9.9900000000E+01,0.0000000000E+00
1451409600,2.2937977616E+00,1.0344000000E+03,9.9900000000E+01,0.0000000000E+00
1451410800,2.3718093191E+00,1.0346000000E+03,9.9900000000E+01,0.0000000000E+00
1451412000,2.4469299832E+00,1.0346000000E+03,9.9900000000E+01,0.0000000000E+00
1451413200,2.4437358407E+00,1.0346985669E+03,9.9900000000E+01,0.0000000000E+00
1451414400,2.4156011329E+00,1.0348000000E+03,9.9900000000E+01,0.0000000000E+00
1451415600,2.4344257178E+00,1.0347028931E+03,9.9900000000E+01,0.0000000000E+00
1451416800,2.4592609027E+00,1.0347992940E+03,9.9900000000E+01,0.0000000000E+00
